name,time,Capabilities,IfRepeater,RSSI,RX-Errors,RX-KBytes,RX-Packets,RX-Phyrate,RX_bitRate,State,TX-Errors,TX-KBytes,TX-Packets,TX-Phyrate,TX_bitRate,apmac,deviceaddress,interface
ap-station_last4,2019-05-02T18:38:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-59,0,30713,279810,867,22.4,14,0,613940,484655,702,97.0667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:39:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,5883,47248,293,0,14,0,77676,91775,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:39:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,14141,88829,234,3636.8,14,0,153721,155513,293,3416.53,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:39:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-59,0,30713,279810,867,0,14,0,613955,484687,780,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:39:31+02:00," N 1X1 SGI20 SGI40",0,-56,0,726,5122,150,22.4,14,0,20952,39664,135,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:40:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-57,0,5886,47268,293,0,14,0,77691,91818,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:40:31+02:00," N 1X1 SGI20 SGI40",0,-58,0,726,5122,150,0,14,0,20965,39694,135,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:40:45+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-57,0,5889,47285,176,2014.86,14,0,77694,91829,433,1260.57,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:41:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-57,0,5891,47292,351,692.5,14,0,77700,91845,390,3084,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:41:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,14148,88866,20,231.5,14,0,153747,155583,293,2954,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:41:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-59,0,30713,279811,780,0,14,0,613973,484730,780,2614.5,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:41:01+02:00," N 1X1 SGI20 SGI40",0,-55,0,726,5123,150,21,14,0,20970,39707,135,2702.5,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:41:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-66,0,14158,88958,81,5883.73,14,0,153943,155734,293,107436,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:41:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-59,0,30713,279812,780,22.4,14,0,613973,484731,702,52.2667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:41:16+02:00," N 1X1 SGI20 SGI40",0,-55,0,726,5123,150,0,14,0,20970,39707,150,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:42:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,5894,47307,351,359.5,14,0,77717,91888,433,2847,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:42:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,14166,88997,13,96.5,14,0,153966,155795,293,2634.5,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:42:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-59,0,30713,279812,780,0,14,0,613989,484763,780,2544.5,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:42:31+02:00," N 1X1 SGI20 SGI40",0,-56,0,726,5124,150,21,14,0,20986,39740,135,2632.5,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:42:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-57,0,5894,47307,351,0,14,0,77717,91888,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:42:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,14168,89011,26,946.133,14,0,153967,155802,293,437.333,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:42:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-59,0,30713,279813,780,22.4,14,0,613989,484764,780,52.2667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:42:46+02:00," N 1X1 SGI20 SGI40",0,-56,0,726,5124,150,0,14,0,20986,39740,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:43:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-57,0,5897,47326,390,1884.27,14,0,77724,91912,433,4069.33,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:43:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-67,0,14168,89017,88,241.067,14,0,153975,155825,293,4653.33,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:43:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-59,0,30713,279813,780,0,14,0,613994,484774,780,2714.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:43:01+02:00," N 1X1 SGI20 SGI40",0,-55,0,726,5124,150,0,14,0,20991,39751,120,2800.53,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:43:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-57,0,5898,47330,390,384,14,0,77725,91916,433,310.933,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:43:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,14184,89192,263,8642.67,14,0,154424,156160,293,245231,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:43:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-59,0,30713,279813,780,0,14,0,613994,484776,780,89.6,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:43:16+02:00," N 1X1 SGI20 SGI40",0,-57,0,726,5124,150,0,14,0,20991,39752,120,37.3333,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:44:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,5899,47339,390,408.533,14,0,77736,91944,433,3112,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:44:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-62,0,14188,89217,263,237.333,14,0,154436,156194,260,2820.8,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:44:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-63,0,30718,279844,867,2711.47,14,0,614014,484821,780,8230.93,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:44:01+02:00," N 1X1 SGI20 SGI40",0,-55,0,726,5125,150,22.4,14,0,21001,39775,122,2882.67,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:44:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,5899,47339,390,0,14,0,77736,91944,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:44:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-62,0,14192,89230,293,2447.47,14,0,154441,156205,260,2732.8,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:44:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-63,0,30718,279847,867,181.333,14,0,614014,484823,702,104.533,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:44:16+02:00," N 1X1 SGI20 SGI40",0,-55,0,726,5125,150,0,14,0,21001,39775,122,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:44:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,5899,47340,390,22.4,14,0,77741,91955,433,2808,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:44:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,14192,89234,293,152,14,0,154446,156217,260,2873.07,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:44:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-57,0,30719,279855,585,326.4,14,0,614020,484839,867,3090.13,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:44:31+02:00," N 1X1 SGI20 SGI40",0,-55,0,726,5125,150,0,14,0,21006,39785,122,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:44:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-57,0,5899,47340,390,0,14,0,77741,91955,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:44:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,14201,89263,293,4891.73,14,0,154463,156245,260,9152.53,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:44:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-63,0,30744,279996,527,13706.1,14,0,614140,484960,702,65632.5,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:44:46+02:00," N 1X1 SGI20 SGI40",0,-55,0,726,5125,150,0,14,0,21006,39785,122,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:45:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-56,0,5902,47355,293,0,14,0,77753,91986,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:45:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,14218,89349,293,1430.4,14,0,154581,156369,260,3067.2,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:45:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-62,0,30839,280326,650,31578.1,14,0,614322,485269,702,77633.6,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:45:31+02:00," N 1X1 SGI20 SGI40",0,-56,0,726,5126,150,22.4,14,0,21017,39808,120,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:45:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-56,0,5902,47355,390,0,14,0,77753,91986,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:45:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,14219,89353,88,153.6,14,0,154581,156372,260,152.533,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:45:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-59,0,30856,280363,234,9344,14,0,614332,485291,585,5261.33,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:45:46+02:00," N 1X1 SGI20 SGI40",0,-56,0,726,5126,150,0,14,0,21017,39808,120,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:46:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-50,0,5902,47357,390,46.9333,14,0,77758,91999,433,2882.67,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:46:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,14219,89361,263,368.533,14,0,154587,156389,260,3189.87,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:46:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-57,0,30857,280368,650,233.6,14,0,614337,485305,585,2927.47,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:46:01+02:00," N 1X1 SGI20 SGI40",0,-56,0,726,5126,150,0,14,0,21022,39820,150,2837.87,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:46:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-50,0,5902,47357,351,0,14,0,77764,92011,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:46:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-65,0,14236,89404,293,179.2,14,0,154601,156432,260,2898.67,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:46:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-50,0,31562,289259,867,240343,14,0,646384,507118,585,12453100,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:46:31+02:00," N 1X1 SGI20 SGI40",0,-58,0,726,5126,150,0,14,0,21027,39832,120,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:46:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-50,0,5902,47357,351,0,14,0,77764,92011,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:46:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,14238,89413,293,998.933,14,0,154601,156436,260,186.667,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:46:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-50,0,31718,291503,867,84890.7,14,0,653889,512175,702,4098580,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:46:46+02:00," N 1X1 SGI20 SGI40",0,-58,0,726,5126,150,0,14,0,21027,39832,120,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:47:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-47,0,5920,47486,390,9897.6,14,0,77847,92156,433,45550.4,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:47:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-62,0,14239,89424,325,461.333,14,0,154608,156457,195,3380.8,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:47:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-53,0,32000,295535,867,153838,14,0,670015,522976,780,8807390,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:47:01+02:00," N 1X1 SGI20 SGI40",0,-55,0,726,5127,150,22.4,14,0,21033,39845,135,2882.67,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:47:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-47,0,5920,47488,390,57.6,14,0,77847,92156,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:47:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,14246,89445,293,4243.2,14,0,154613,156469,260,2789.33,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:47:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-53,0,32159,297629,867,87307.2,14,0,680264,529878,780,5597030,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:47:16+02:00," N 1X1 SGI20 SGI40",0,-55,0,726,5127,150,0,14,0,21033,39845,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:47:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-51,0,5934,47571,293,7397.87,14,0,77915,92246,433,37095.5,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:47:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-67,0,14259,89572,293,6901.87,14,0,154932,156712,260,174608,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:47:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-58,0,32320,299955,867,87699.7,14,0,688497,535414,702,4496190,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:47:31+02:00," N 1X1 SGI20 SGI40",0,-55,0,726,5127,150,0,14,0,21038,39855,135,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:48:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-47,0,5945,47615,351,2051.73,14,0,77951,92292,433,7345.6,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:48:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-67,0,14261,89588,293,332.8,14,0,154938,156733,293,3153.6,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:48:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-47,0,32490,302407,867,60308.8,14,0,702056,544522,780,4828620,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:48:01+02:00," N 1X1 SGI20 SGI40",0,-56,0,726,5127,150,0,14,0,21043,39867,135,2837.87,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:48:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-67,0,14268,89613,263,141.333,14,0,154949,156759,234,2868.8,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:48:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-54,0,32758,306274,867,86182.9,14,0,720195,556717,867,4936890,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:49:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-45,0,6215,50057,433,47322.7,14,0,83735,96880,433,398919,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:49:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,14270,89627,325,182.933,14,0,154955,156777,260,2968,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:49:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-52,0,33179,312428,867,119903,14,0,752375,578273,780,8646190,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:49:01+02:00," N 1X1 SGI20 SGI40",0,-56,0,726,5128,150,0,14,0,21053,39891,90,2837.87,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:49:45+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-46,0,6230,50194,433,5337.14,14,0,83755,96993,433,6609.71,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:49:45+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,14296,89733,325,2369.14,14,0,155079,156897,260,218.286,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:49:45+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-53,0,33575,317990,867,57533.1,14,0,775158,593591,780,3447700,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:49:45+02:00," N 1X1 SGI20 SGI40",0,-56,0,728,5142,150,0,14,0,21060,39913,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:50:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-56,0,6236,50232,351,3031.5,14,0,83769,97049,433,7174,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:50:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,14296,89734,293,35.5,14,0,155084,156908,293,2644.5,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:50:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-52,0,33734,320329,867,81321.5,14,0,784458,599853,780,4761460,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:50:01+02:00," N 1X1 SGI20 SGI40",0,-57,0,728,5143,150,21,14,0,21065,39926,60,2702.5,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:50:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-55,0,6239,50260,351,1506.67,14,0,83780,97087,433,998.4,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:50:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-62,0,14303,89765,293,995.2,14,0,155096,156945,260,161.067,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:50:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-54,0,34183,326925,867,91203.7,14,0,813882,619681,780,5326640,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:50:46+02:00," N 1X1 SGI20 SGI40",0,-55,0,728,5143,150,0,14,0,21073,39944,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:51:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-55,0,6240,50265,390,0,14,0,83786,97102,433,37.3333,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:51:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-66,0,14308,89800,293,2725.33,14,0,155106,156985,260,2509.87,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:51:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-52,0,34433,330553,867,77418.7,14,0,829557,630245,867,5242040,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:51:16+02:00," N 1X1 SGI20 SGI40",0,-57,0,728,5143,150,0,14,0,21078,39956,120,37.3333,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:51:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-55,0,6240,50265,390,0,14,0,83791,97112,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:51:31+02:00," N 1X1 SGI20 SGI40",0,-55,0,728,5144,150,22.4,14,0,21083,39967,135,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:52:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-55,0,6243,50279,390,22.4,14,0,83798,97133,433,2882.67,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:52:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,14331,89984,293,2020.27,14,0,155496,157306,260,2845.33,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:52:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-54,0,34810,335917,867,95305.1,14,0,852155,645424,780,4570510,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:52:01+02:00," N 1X1 SGI20 SGI40",0,-55,0,728,5144,150,0,14,0,21089,39979,135,2837.87,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:52:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-56,0,6243,50283,351,0,14,0,83803,97147,390,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:52:31+02:00," N 1X1 SGI20 SGI40",0,-55,0,728,5144,150,0,14,0,21094,39990,135,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:52:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-66,0,14340,90016,117,57.0667,14,0,155507,157339,293,46.9333,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:52:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-54,0,35269,342630,867,98033.1,14,0,879749,663951,702,5380260,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:53:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-55,0,6247,50302,293,24.5333,14,0,83811,97172,325,37.3333,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:53:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-66,0,14345,90037,293,1546.13,14,0,155515,157360,260,1113.6,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:53:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-53,0,35576,347094,867,70309.9,14,0,897903,676149,702,4975610,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:53:16+02:00," N 1X1 SGI20 SGI40",0,-57,0,728,5145,150,0,14,0,21099,40003,135,37.3333,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:53:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-55,0,6247,50303,88,22.4,14,0,83816,97183,433,2808,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:53:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-62,0,14360,90165,293,8427.73,14,0,155823,157603,260,168109,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:53:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-52,0,35714,349049,867,75351.5,14,0,906972,682244,780,4952860,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:53:31+02:00," N 1X1 SGI20 SGI40",0,-57,0,728,5145,150,0,14,0,21104,40013,90,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:54:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-55,0,6248,50308,263,24.5333,14,0,83822,97199,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:54:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-55,0,6248,50308,263,0,14,0,83827,97209,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:54:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-62,0,14372,90208,263,308.8,14,0,155840,157654,260,155.733,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:54:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-58,0,36272,355191,780,44.8,14,0,933441,700161,585,52.2667,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:54:46+02:00," N 1X1 SGI20 SGI40",0,-58,0,728,5146,81,0,14,0,21115,40037,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:55:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-55,0,6250,50322,263,1196.27,14,0,83833,97231,433,3704.53,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:55:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,14372,90216,293,304,14,0,155846,157671,260,3218.67,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:55:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-58,0,36272,355191,780,0,14,0,933446,700172,702,2758.93,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:55:01+02:00," N 1X1 SGI20 SGI40",0,-57,0,728,5146,81,0,14,0,21120,40048,120,2800.53,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:55:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-55,0,6250,50322,263,0,14,0,83833,97231,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:55:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-62,0,14374,90224,293,1177.6,14,0,155848,157678,195,1114.67,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:55:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-58,0,36272,355192,780,22.4,14,0,933446,700173,702,44.8,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:55:16+02:00," N 1X1 SGI20 SGI40",0,-57,0,728,5146,81,0,14,0,21120,40049,135,37.3333,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:55:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-55,0,6250,50322,263,0,14,0,83839,97241,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-02T18:55:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-64,0,14385,90300,293,656,14,0,155997,157808,260,353.067,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-02T18:55:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-62,0,36272,355192,780,0,14,0,933451,700183,702,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-02T18:55:46+02:00," N 1X1 SGI20 SGI40",0,-57,0,728,5146,81,0,14,0,21125,40059,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-02T18:56:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-55,0,6255,50348,293,384,14,0,83852,97281,433,274.667,A491B16F74AD,C865,ap1
